tid,t,frame,hips.tx,hips.ty,hips.tz,leftUpperLeg.degX,leftUpperLeg.degY,leftUpperLeg.degZ,rightUpperLeg.degX,rightUpperLeg.degY,rightUpperLeg.degZ,spine.degX,spine.degY,spine.degZ,leftLowerLeg.degX,leftLowerLeg.degY,leftLowerLeg.degZ,rightLowerLeg.degX,rightLowerLeg.degY,rightLowerLeg.degZ,chest.degX,chest.degY,chest.degZ,leftFoot.degX,leftFoot.degY,leftFoot.degZ,rightFoot.degX,rightFoot.degY,rightFoot.degZ,neck.degX,neck.degY,neck.degZ,leftShoulder.degX,leftShoulder.degY,leftShoulder.degZ,rightShoulder.degX,rightShoulder.degY,rightShoulder.degZ,head.degX,head.degY,head.degZ,leftUpperArm.degX,leftUpperArm.degY,leftUpperArm.degZ,rightUpperArm.degX,rightUpperArm.degY,rightUpperArm.degZ,leftLowerArm.degX,leftLowerArm.degY,leftLowerArm.degZ,rightLowerArm.degX,rightLowerArm.degY,rightLowerArm.degZ,leftHand.degX,leftHand.degY,leftHand.degZ,rightHand.degX,rightHand.degY,rightHand.degZ,hips.degX,hips.degY,hips.degZ
1,74,/content/4D-Humans/run_out/_DEMO/DanceMovie/img/000075.jpg,-0.010539956390857697,-0.37523311376571655,-87.41780090332031,1.3887300574120693,2.540398633514355,7.227433615630767,4.007746833463569,-3.199033056740932,-0.9832226829626926,-11.567542897408737,1.0588337168662496,-5.722650289445035,-18.91230480362617,2.084703911713186,-1.6464360429648364,-22.536818479389737,-1.0495651821724006,-0.02426402911309227,-2.426315610391663,-0.8109126264929755,-3.837116081501618,0.5493483377718512,-5.478999404496877,1.3908621097759166,-4.603008788233335,6.930507177896858,-6.430884620006277,5.555004449743846,2.3555564950653705,-4.494209330858869,13.957093937075811,40.579665530909026,12.40639790527504,13.728830286891293,-41.34021296167968,-10.474336011419446,-12.524938273819481,-2.221892318299853,-1.672454369156021,33.73974638466729,43.26214005656786,61.14701965762424,29.794848123448475,-43.11394101839018,-56.19771922693411,-109.53246252172335,61.2863727478895,-141.67975307112667,-103.42211115807892,-66.96446394868263,136.3047782518271,9.230739709509228,10.02143509581476,-15.909480893645227,7.662851904310865,-9.763315239348419,14.93199107291019,,,
1,75,/content/4D-Humans/run_out/_DEMO/DanceMovie/img/000076.jpg,-0.0032404661178588867,-0.35760045051574707,-87.26042175292969,1.6029445290562085,2.0438633982473924,5.563373087461042,4.11383624676205,-3.6475923497049556,-2.7166435703432965,-11.341686800358,0.9552918917368383,-4.5749453571039265,-16.2779399173048,2.8939005430559788,-2.023881935132132,-19.479404794006246,-2.251616897601684,0.6909812171924853,-2.958877781635416,-0.4558132133746716,-3.0174768386672133,0.24236619563013462,-6.438424726178943,1.406876448648706,-3.3861115132184194,7.418329735249499,-4.7971781481822475,3.5929997564726976,0.05179629305858253,-3.602185090490136,12.958325478398546,41.31713288952811,11.074195587911605,12.202444982386693,-41.48178305014252,-8.489826158308313,-8.033708197984467,-2.6488487969221937,-0.8258690786348876,35.17678782099826,42.103285501934835,60.54465609050084,31.094064636110314,-42.281624418138314,-55.71187139568955,-100.45353558175903,67.37174632139575,-134.98268976362192,-97.48323197010382,-69.98324107940188,130.57980396129128,11.072229309831576,7.845754453333671,-15.300919729968276,9.753642342723433,-7.705444381540718,14.524671250754206,,,
1,76,/content/4D-Humans/run_out/_DEMO/DanceMovie/img/000077.jpg,0.006062105298042297,-0.3524121344089508,-87.20986938476562,2.2571556210044736,1.7385789603538648,3.9242723537864745,4.25064929445297,-3.6254016345917464,-4.26744236620635,-11.42605088987597,0.7233807537319071,-3.262490440293182,-15.713737754300077,3.0903355224206708,-1.8852040937748031,-17.92930166196708,-2.1345404424183227,0.9104310994068043,-3.162964030483206,-0.08730371185756172,-1.9413648774148968,-0.620709980685369,-6.637300150560156,1.6939571813948733,-2.4234604914642772,7.750013148676511,-3.9076168657275927,3.064538362175419,0.10865689557055593,-3.164269444675409,12.355131084513717,41.40508562411447,10.322806497983178,11.673129842983025,-41.68106498519179,-7.661299679465976,-6.4247999255458,-2.132399828711196,-0.9953123747571198,35.41187088243709,42.724451072671435,59.28393041526954,31.36797843037403,-41.61476875696057,-55.58967459745447,-102.60126843350045,67.31310272864623,-137.43078826061873,-97.58953517575958,-70.5283599548254,130.9135593327775,11.346936178587328,7.105754031551356,-15.623094132919986,10.26809791069155,-7.167801223107166,14.309287041832315,,,
1,77,/content/4D-Humans/run_out/_DEMO/DanceMovie/img/000078.jpg,0.010910935699939728,-0.3575328588485718,-86.8097152709961,3.930383303471017,1.9102147663068707,3.758118115534886,4.109933030730494,-3.0725164755439245,-4.256899931025972,-12.17250581733081,0.2783728185963951,-1.977895667587454,-18.44692518194559,2.341358694227435,-1.4551730257197355,-19.850168758465326,-1.2586714851025342,0.6263138108119687,-2.550566399573494,-0.1139385427459826,-0.8362576937924544,-1.6007675291604855,-6.197811726653738,3.230836782888652,-2.5680150906669184,6.848948036422845,-4.533666620737232,5.505321413063521,1.5853187442036536,-1.3431326638998269,14.033590283663747,42.01255275708332,12.64356129964885,12.81519206371057,-40.9455046091201,-9.125941636940638,-8.394871349916873,-1.977857207469804,-0.8112436649640121,35.34324368746818,43.17133716826316,60.81626813135147,29.202720830479652,-41.04046162470931,-53.978492011095874,-102.756506629502,66.59837835733005,-138.18920224661005,-91.9459983387744,-71.26534426181583,125.27966729255893,9.924939155799882,8.26753837220024,-16.97052992875501,8.944523790119066,-8.796992899830672,14.939982876706264,,,
1,78,/content/4D-Humans/run_out/_DEMO/DanceMovie/img/000079.jpg,0.019644729793071747,-0.34729906916618347,-87.1961441040039,2.528657764345649,1.4804358713892976,2.201935786965319,4.235838864970665,-3.917785444769622,-6.093387551150115,-10.989762957957376,0.6299385198561195,-1.107811315187237,-16.999146142393542,3.0745691252888894,-1.7364435629740578,-17.800941643967068,-2.3076459540453595,1.2176467901406143,-3.1743485300389422,0.2779853341961703,0.37464329496641396,-1.6354654194806022,-7.14187600173586,2.78972343750984,-1.132556633944513,7.5511896739449735,-3.144561407871021,3.4026677511815633,0.9781072239773786,-0.994632952146724,12.589608668341159,40.61317727801849,12.031352975691608,10.749306245873795,-39.74797340470176,-6.842216306864002,-6.6813000327435885,-2.357218276540277,-1.3099905463927968,35.47420890387303,43.60686176741592,61.261931503831676,28.60666002558295,-39.684507975923275,-54.39814451013078,-108.88111691902856,64.65882701858986,-141.98964082758522,-88.55874931889443,-72.66360755817945,118.85280618659033,11.11879152148262,7.0835894097174315,-16.785138976098082,9.9769215495302,-7.235045980969141,13.627458301278445,,,
1,79,/content/4D-Humans/run_out/_DEMO/DanceMovie/img/000080.jpg,0.028304852545261383,-0.36003080010414124,-87.61231231689453,2.54294409091342,1.9974421790504233,1.4571643194876067,2.656919310590507,-3.8955322063842863,-6.845443538858325,-11.257902301060591,0.17322074477942911,0.096181646028651,-19.013022870267758,2.354878880151995,-1.8346615433008333,-18.226641080603855,-1.1804705098594912,1.2960431131285188,-3.1691200774973165,-0.06135207922235238,1.5553185406165986,-2.800406758602601,-5.705791570564044,3.6771422600662858,-1.3261667206067347,6.287275114002418,-3.7788431640522804,6.276463038456692,1.6772531136113853,0.3645458598846454,14.89139603418984,41.3059027862911,15.118318665818148,12.948084965375227,-40.34501786258731,-9.70706780815003,-10.320554106937838,-1.9467184704605407,-1.057583416834275,36.60823090148314,44.51335487112028,64.43030840868092,27.752339673896646,-40.19216221214786,-54.574511871897755,-112.87393589885363,60.018868582952564,-146.81293529354903,-97.16085689528757,-69.18413474918533,128.12021473591628,10.513001902880825,9.22845557670616,-18.146583154734696,8.736312605397318,-9.621468807733965,14.924293492810683,,,
1,80,/content/4D-Humans/run_out/_DEMO/DanceMovie/img/000081.jpg,0.035009369254112244,-0.3647984564304352,-86.90499877929688,1.7714813686184618,1.8215255383548365,0.4984690473658363,1.6835577691391332,-3.9742589966620416,-7.709483304153564,-10.890437631196813,0.045659739393110806,1.2058471478920276,-20.082970411120602,1.6040212826027636,-1.5646352362269398,-19.12983888226306,-0.3286222663966783,0.6784587595474558,-3.3204946564884636,0.14674146533411167,2.742437663616447,-3.805942792526286,-5.1026822711241975,4.3396590451057815,-1.1920366189613274,5.755650128029693,-3.5212486651515102,7.172573372491653,2.749567106255422,0.7231122897035673,16.10102206249014,40.706406870911216,18.185113148503117,14.486030472112377,-40.11631007241072,-12.185691873029032,-13.492023536348068,-0.8923028472239051,-1.3087091429420183,35.836873164989136,45.4291084084721,66.40016851705282,27.94359602617387,-41.42746817029666,-56.59546527933549,-117.02664577352111,56.03718361238193,-149.25086832133678,-108.53430148647885,-63.67618924695664,138.85796334821674,9.569954103872782,10.521724150883863,-18.51841863627692,7.497325829043326,-11.380241665165471,15.77476576263763,,,
1,81,/content/4D-Humans/run_out/_DEMO/DanceMovie/img/000082.jpg,0.042770057916641235,-0.35829535126686096,-87.03933715820312,2.1128052283605676,0.8661141524533339,-0.6436876102267756,0.7319540332721248,-3.6999218036773978,-8.568299234654706,-11.016489535138142,-0.3872707794067204,2.680985198937693,-18.55485191692402,1.4422951082539868,-1.3349298400735714,-16.560017345956037,-0.775710405424767,0.7034959637689411,-3.792609752137969,0.47344736734812914,3.3174154143824843,-4.159221721763407,-5.958302877342862,5.1531548658205,-0.5231795374606258,5.713213103320177,-2.1379034643484736,5.335396139955387,1.8715410261796444,1.1593622511619108,14.570574485233063,40.73038248828744,16.35024004734689,13.948305655030689,-40.31805324898754,-11.360351358670403,-11.118381793092114,-1.849759808037574,-0.9780506568480603,35.163643670539464,45.21543124043298,63.99002918329548,28.68227783391907,-41.596102398237555,-55.827878650384854,-118.7867858973371,56.53738732117337,-150.61572996100233,-107.44942958167523,-65.39426946294977,135.88361842191512,9.73807020124561,9.830877809351762,-18.28441604527738,8.089756830980951,-10.429844644101868,15.238455699887197,,,
1,82,/content/4D-Humans/run_out/_DEMO/DanceMovie/img/000083.jpg,0.048926085233688354,-0.35725197196006775,-87.81201171875,1.6400613521889817,0.86772028452747,-1.538141344189891,1.1463280581522568,-3.912136075153119,-9.497613068888077,-10.30613167033384,-0.6169016383930704,3.39839255807864,-17.177101213877595,2.4264271975174534,-2.0735812147799035,-15.602770506513579,-1.4916176635392746,0.7198325247615827,-3.931548066608984,0.6152094145691495,3.7884217474419972,-4.215597519315189,-6.906444231752026,5.273069570216587,-0.051305608417958164,6.120735489345856,-0.3995703604758429,2.814094993260806,2.7499263182274376,2.0216878378115077,13.19171939748675,41.14557758841832,15.133827981670267,12.192343806967502,-40.04664501157274,-9.340059738020907,-7.958486227521143,-1.190138790450244,-1.3902216479363192,36.935089272421095,45.633809182199236,66.08219463238949,29.430697887970663,-41.12797931999185,-55.4650014426219,-118.02714004497619,58.49643012235727,-150.69130779788097,-102.9176561164192,-68.281748554752,131.74086696056307,11.629365836045151,8.07557855794404,-17.35927706872306,9.42141002711884,-8.613164857426721,14.196733470718948,,,
1,83,/content/4D-Humans/run_out/_DEMO/DanceMovie/img/000084.jpg,0.05640478432178497,-0.3625199794769287,-88.19686889648438,0.39594621514321676,-0.10163134048396817,-3.3110693670928124,-0.7820777975891268,-4.54515043388372,-11.054878939964299,-9.231382229138982,-0.7133143981632974,5.0911835483182415,-18.22359159553904,1.3908129371163864,-1.315560778320794,-15.671768309425184,-1.2770496203026735,0.9043799415118867,-4.34886540034542,1.1574594023655338,4.457271385768664,-4.986115695499947,-6.419208816786255,5.6585979105814666,0.09247871186047261,5.215774555193306,-0.4687886101349457,2.3731279426158176,2.8474298109541993,0.4834176483461427,13.619977230107779,39.744864258123656,16.977733266104153,13.420156403437135,-39.7694658869271,-11.146814276410376,-11.07739303753456,-1.4371204601834244,-2.4767709429032663,35.285020056873606,44.979804885288935,65.81321021148466,30.21947654869722,-41.41971196103935,-59.40163711172395,-118.62089772353977,57.644571868358256,-150.66192031325647,-105.16263962122919,-65.81579048175311,132.5771264927883,10.772426852204822,8.663232895927523,-17.564585781640567,9.49263772161785,-9.529861453254457,14.243415352082886,,,
1,84,/content/4D-Humans/run_out/_DEMO/DanceMovie/img/000085.jpg,0.06593611091375351,-0.3709101676940918,-88.09912109375,-0.47298324592508845,-0.49655221727430265,-4.623660060818096,-1.9697376085403246,-4.940150501445295,-11.843700388209378,-9.11410316583859,-1.2835185706045384,7.275574163838718,-20.61412577183323,0.4723500707550018,-0.8938273210767268,-16.783739353810876,-0.24934079136954596,0.4372991210998601,-4.028840571179054,0.7690170123006376,4.976123269712704,-5.632570155130421,-5.41121209986227,6.338077254404516,-0.3957314697166005,4.390625465442569,-1.2552018952408208,4.50382806791375,3.311880645336558,1.1598515084299024,15.268244280699008,38.764034714322996,19.94019967635532,15.527211871751092,-39.583895314840305,-15.015695408911986,-16.143598958022668,0.1237037465778958,-3.015758642738004,34.194545367447276,45.18770296073901,67.46030284424778,29.91983368114367,-42.24006689461231,-61.164275606416126,-120.85303363185713,55.09093319387051,-150.70697103219334,-110.91978525611106,-61.5260806661323,138.35389706803542,9.498162776825376,10.248925720590629,-17.195496994337777,8.249534326268304,-11.414943766385539,14.903976531358133,,,
1,85,/content/4D-Humans/run_out/_DEMO/DanceMovie/img/000086.jpg,0.06857595592737198,-0.36607545614242554,-89.02308654785156,-0.11149443286852809,-0.4537199612624389,-5.3559474533506926,-1.540634598146779,-4.869921001699304,-12.517866130195143,-9.012136065950358,-1.420218064879237,7.3989934210039285,-17.26776907104044,1.2001903199033241,-1.417291823904288,-13.696622109313704,-0.6893264173748064,0.5478663785946648,-5.064403252713751,1.0997895690761212,5.407025541195485,-5.59835771827511,-6.380021019651929,6.554552903584884,0.3163861301421944,4.819285921468236,0.35073811877296046,2.274745701941619,3.7500075253246754,0.7471019068865475,13.779401648033655,39.10037296664689,18.842962399200996,14.309981584937411,-40.082013171169855,-13.545883893140168,-11.627402867773299,-0.05057990858610466,-3.4225709116824206,34.673898609404446,45.159828355882546,67.76248524331564,31.23774626804842,-43.25941076495376,-60.48190137895209,-121.5905367718537,54.959236847594724,-152.24484049739533,-112.47398806492478,-62.01962170076646,139.54616953524334,11.319382759816872,8.94383698272396,-17.169727128855712,8.86297134382353,-9.903426339776619,14.996779732189891,,,
1,86,/content/4D-Humans/run_out/_DEMO/DanceMovie/img/000087.jpg,0.06677081435918808,-0.36193719506263733,-89.2929458618164,0.09302813384930378,-0.47542626905954716,-5.229866376775204,-1.567069160867515,-4.585599514192251,-12.481891286497337,-7.809808510153546,-1.4538572951517206,7.302561108975224,-15.504874327612155,1.7675839147819443,-2.0369111841432246,-11.72375905980295,-1.259806958107853,0.7703257583761729,-5.508228033560338,1.5446572271943633,5.502870240398839,-4.999133059148228,-7.630001431397626,6.4403306799340045,1.1162475368626237,5.4108767801166175,2.019471780077338,-0.17559598588889516,2.398754062128849,1.398537331958715,11.578587792311149,39.90985640218099,16.13914918930545,11.896149033144564,-40.01425145870745,-11.203031549574092,-8.62800013889023,-1.384044262961069,-2.835709495452094,36.153754216334434,45.39574063118864,68.43931480669718,31.372420365535216,-42.96131186667934,-61.66974701234523,-123.4374233959572,54.30865221813616,-154.89458586538345,-114.30126905379923,-62.40834644334965,140.56475509866252,12.792204168985423,7.477419335308166,-16.603421513798583,11.242827226759296,-8.348302560804369,13.52814866800049,,,
1,87,/content/4D-Humans/run_out/_DEMO/DanceMovie/img/000088.jpg,0.07008673250675201,-0.362934410572052,-89.17420959472656,-0.6195849642426436,-0.7027812820968263,-5.820559797268391,-2.2997838549730725,-5.018234626141184,-13.083183645800336,-7.987416954672341,-1.5371911582049145,7.63846778388706,-16.963590234977662,1.3455879250580256,-1.7005935325937436,-12.806862573861116,-0.9240997719165034,0.8231787107231211,-5.3168491089290875,1.3266680659549508,5.817353340229701,-5.633484543267346,-6.841797938588972,6.897695322178319,0.664440872989808,4.5646233325446985,1.1519482359628281,1.4315831358780227,2.106241521073871,1.9385193162504943,12.46943947068326,40.463765388527044,16.47630110439406,12.765067573280579,-40.287790804841435,-11.851457965623943,-9.963017361190246,-1.1507764140514876,-2.561382361548066,36.36726495680969,44.96103197647216,68.80019043568521,31.064559840129697,-41.87806254987351,-62.24935320245698,-122.71294770134271,54.94218162112212,-154.09245754460983,-111.22347945703787,-62.70297665298205,137.80532204947448,11.582380425469024,8.373437564103247,-17.1691612035172,10.687547113044474,-9.229569658753933,14.048534438971517,,,
1,88,/content/4D-Humans/run_out/_DEMO/DanceMovie/img/000089.jpg,0.07240743935108185,-0.36506256461143494,-89.04458618164062,-1.22506978619506,-1.0643259181971485,-5.7464189236935965,-3.058782798595277,-4.942925762742574,-13.01162681778795,-7.098313494976305,-1.6241331773792531,7.720514110423943,-16.988084444432847,1.2422579399598186,-1.4155439680746373,-12.382785846771071,-1.0169054840044405,1.0352881895463069,-5.049654505132332,1.419940823459077,5.942969434443547,-5.480393091688165,-6.926580599961964,6.8075861376752025,0.7764920188588413,4.760041011249993,0.9997212959864515,1.8568993062386225,1.878251437502237,1.6366761013282767,12.647962395083997,40.13861546344726,16.659931497675682,12.806882673299974,-40.03016755775864,-11.928571552769604,-9.82789876302483,-1.4731772381340762,-3.0064087921651144,36.43226964692081,45.60702197089018,68.30763149608798,30.7787498517899,-41.873196263193805,-62.374127554198544,-123.2410391016746,54.24859718691107,-154.45963664940916,-109.24696763787396,-63.58475277686918,134.91360566998046,11.32628027008655,8.351931145095802,-17.056778458777398,10.7594776400745,-9.190136061806722,13.255646401373781,,,
1,89,/content/4D-Humans/run_out/_DEMO/DanceMovie/img/000090.jpg,0.07235798984766006,-0.3717530071735382,-88.59430694580078,-2.7706505607179266,-1.9300520231219356,-5.7552965643643645,-5.066985260963939,-5.498483916759924,-12.522151490274023,-5.800441312648191,-1.3289878582716972,7.389093559260435,-18.22958970473839,0.3543974304814202,-0.19094319713746727,-13.302982831201968,-0.9384539231649256,1.6274180465270045,-4.3310279358447925,1.036506684921754,5.671410346366844,-5.696218482666181,-5.944359454587197,6.71702933279394,-0.050125984742894855,4.4000399678734645,-0.5334641193537696,3.5112361784148813,4.242833738352913,1.9354465499864824,14.078882049416416,38.130831008405465,18.78482752359089,14.217532853036552,-39.45522616773971,-13.89300737149277,-14.533298065627221,0.779570137966077,-3.3689758966015795,35.208912491656136,45.58051103018216,67.40235565708407,29.444253281144125,-42.1154338290369,-62.257809358016715,-123.08097666062272,53.7336971591285,-153.86042163446274,-108.86193858883749,-61.91925648086005,133.15364265718057,10.345548481632399,10.00653948101008,-16.776317904672972,9.768565352280097,-10.691447167163462,13.228767683177656,,,
1,90,/content/4D-Humans/run_out/_DEMO/DanceMovie/img/000091.jpg,0.0675143450498581,-0.3675895929336548,-88.35258483886719,-2.3299585217087473,-1.5054412513613353,-5.02676129628861,-4.066479865361747,-5.564666303067829,-12.072507738386344,-6.429243313403007,-0.8476339694668382,6.6281880512521365,-16.538381726291007,0.3291877406717907,-0.45306431884547727,-12.930690083831035,-1.1064513053898626,2.1905494724620116,-4.426414907556919,1.120784283111175,5.403911908071405,-5.554283541372863,-5.729973791507682,6.556494974925265,-0.2237998091662442,4.4654198753609196,-0.9521971978285475,3.7922772965173785,3.211634192337703,1.4281216252048374,14.907959831778426,38.051987167448836,19.97412423465272,14.140948428291761,-38.44255023297175,-13.74967065197527,-14.094752206873022,-0.24506523991654883,-3.0542865693829198,36.01190238234742,45.90474555679869,67.58795918901886,28.504398330297015,-42.08399750667807,-61.289537423502644,-123.23705066543596,52.919605573237554,-155.6492753665835,-110.81911917562792,-60.65788829957977,136.33971308920246,10.029065214982577,10.247448171741251,-17.64563575502244,9.502854718999746,-11.196541548281445,14.023103649486009,,,
1,91,/content/4D-Humans/run_out/_DEMO/DanceMovie/img/000092.jpg,0.06213870644569397,-0.36585533618927,-88.2043685913086,-1.9798421316766464,-0.7615376081701001,-3.830754353106501,-2.845294188584878,-5.353830953473511,-11.395624944424991,-7.095214034835499,-0.4776751332694692,5.950482168539569,-17.825506288083886,0.33776737732979245,-0.8454109527908822,-14.570525015063469,-0.6799727660052126,1.752818642368282,-4.099698696199907,0.8686220263752215,4.4024508659662445,-5.244853258700516,-5.402816298203878,6.10856177040432,-0.35701060280407365,4.4808094908715965,-1.4251394942518105,4.721680018912259,2.78291487692233,2.2052577555318025,15.185837202056119,38.479560886801444,19.656017328231187,14.777294165358615,-38.7132335538281,-14.299365320252505,-15.26336399235795,0.05423789663428618,-2.3869545201260642,36.01660245322797,45.0583712137291,68.73850191953694,27.956709662651292,-43.29324011320097,-60.337945833117054,-123.2201157521069,52.308265231476796,-155.75900391107103,-114.69114376978192,-58.97275204008881,139.66889352220707,9.762820959457228,10.5322768210801,-17.808791512791593,8.463569997422661,-11.780594345039386,15.015349277237242,,,
1,92,/content/4D-Humans/run_out/_DEMO/DanceMovie/img/000093.jpg,0.05309879034757614,-0.3561305105686188,-88.50003051757812,1.2204350985670531,0.7929822638794266,-2.2910888092925923,-0.3661323409485753,-4.7860479263487825,-10.536750772412953,-8.927569769668509,-0.7346049437072273,4.972403434077535,-16.33981775995133,1.836960026407781,-1.9463447687375441,-12.464504087233426,-2.2466998556833735,1.7120247621839335,-4.343863219454106,1.1326942737665247,3.8694370753095852,-3.539612255472127,-6.969786801276793,5.419829425828858,0.049703178064386865,5.650620653244608,0.1558096925529926,3.105993769173238,2.5720579683329823,0.8134440472831729,13.0673735651632,41.6786141098243,15.575455430013502,11.899741478945144,-39.99204469159312,-9.569525422249717,-7.423809089049959,-1.8958732774049836,-2.7959829859954586,38.318856036375635,45.810865457845146,68.3472316158402,28.251403105594463,-41.59379174433802,-56.78084309950057,-122.5307294665105,55.89842177244138,-154.6519025814329,-105.36274226866317,-66.35848806649975,132.07321499900462,11.752229738798784,8.496203705314002,-17.177895728606497,10.055818357132546,-8.978692564729556,14.256086924340352,,,
1,93,/content/4D-Humans/run_out/_DEMO/DanceMovie/img/000094.jpg,0.04817064478993416,-0.3606722354888916,-87.4093017578125,0.4478905222276781,-0.3060994520008809,-2.039968005574136,-0.2693990419274142,-4.88589790413838,-10.005401744796789,-9.563670302318707,-0.059026905454921244,3.9228183985214713,-17.524882627586422,0.793239754663392,-0.7462012083524261,-15.744049190748356,-1.3796182939091992,1.5004885889945132,-3.689150767947646,0.9048391734263086,2.653590922818335,-3.9287964336018266,-5.798780714426589,5.911458645831615,-1.1562039877642842,4.671406124677884,-2.144111880223442,6.17055570907849,3.100479920520894,-0.10218325048352053,14.622910128734333,41.09663063583169,16.57011176802663,14.606849639484016,-40.94281900646145,-12.034458125419434,-11.602792066992336,-0.9572178464264777,-2.5776499657717045,36.42656134767904,45.33541826946166,64.84756979227359,28.235184710004688,-41.87950737173351,-57.99514820693341,-120.84410902964244,55.50433491442797,-153.65162625641327,-100.74476524919727,-65.89498935141954,127.12842894646768,9.331802398772862,10.625847752728056,-18.106437557578595,8.749432470970135,-10.820345192545084,14.800482373671352,,,
1,94,/content/4D-Humans/run_out/_DEMO/DanceMovie/img/000095.jpg,0.04093335568904877,-0.35634252429008484,-86.84532928466797,0.7656448886387142,0.33261988792808167,-0.6542653373351982,0.9472302817364886,-5.039937002735175,-9.443120332429404,-10.375235393688902,0.029078851288801635,3.7459558575409035,-18.664066964066695,0.613108904005323,-1.3870404882778316,-18.79478230338848,-1.132513985581827,1.1808641273348177,-3.399681145058146,1.03970117645261,1.6022952872823506,-3.6547231727176674,-5.3906666042838856,5.138585171625295,-1.500209531638965,4.7955644653193605,-2.7522429005751685,5.714121098686564,3.4684792054535905,-1.2101871066013992,15.715820186184375,41.31691008729345,17.210256904633482,15.123677253370163,-39.971881620288,-12.234243337151032,-13.358357193434019,-0.45047589394245124,-3.77060395673008,37.77527521444156,45.51293839192594,65.58993068357648,27.953696021081207,-41.48781426116393,-58.08581583551752,-119.14493448163614,57.10870372860225,-153.04466747558152,-100.82645532108185,-65.56412584988684,129.61131711242842,9.34376670310039,10.442324080285328,-17.72442612615583,8.225859124029123,-11.354113367927324,15.451153040714885,,,
1,95,/content/4D-Humans/run_out/_DEMO/DanceMovie/img/000096.jpg,0.03371509164571762,-0.36236655712127686,-87.0402603149414,1.196197891260197,0.4980876269332032,0.2140627399400206,2.189228786994042,-4.940201061914633,-8.521370490583045,-10.720435286912279,0.3183397863185461,2.2275223950022704,-18.303002728842113,0.9587194172595724,-1.4094775565751898,-18.95677039762681,-1.3734680680899014,1.0772382481929303,-3.328541337755615,1.0500392128349596,0.7046265084752722,-2.3082606706190494,-5.719328357268901,4.250938222585978,-1.6976106086309823,5.0674616630241776,-3.0507951450176547,6.03467114758108,3.5705463420240595,-1.7456991811384879,15.424643517107851,42.36849646673817,15.903337972397658,14.791727021920012,-40.58997228136034,-11.062677075671072,-11.449158920255938,-0.5080936528340584,-3.81974081531033,37.90369917818579,45.6285835481115,65.94763148223072,28.378944916172475,-41.26506788199655,-57.800476998262816,-118.16353969725171,57.43376373022492,-152.2453803094252,-100.30320951572382,-65.94411253711718,131.17242049307612,9.635730282548954,10.202336355068045,-17.825962300968907,8.621126839638185,-10.792570298918687,15.807396078471916,,,
1,96,/content/4D-Humans/run_out/_DEMO/DanceMovie/img/000097.jpg,0.024334155023097992,-0.3615398406982422,-87.28107452392578,1.8991534879004583,0.7880741457146166,1.5339603599330063,3.2541400588326375,-4.748580220788623,-7.040686963612876,-11.2252293040752,0.5837680656084003,0.6112006792928667,-17.106236884346483,1.3100188079066832,-1.2891445806859454,-17.95328360046958,-1.9400116360286264,1.2972861442066628,-3.541056018092183,0.5455734463767086,-0.3042685773306097,-1.2044177232834505,-6.002344138949268,3.4132415453828497,-2.074082047676781,5.5622056624445255,-3.2440453920350665,5.705693013062458,3.4408341505459696,-1.6802451691590343,14.755781900823893,42.13581363092243,15.375061871555603,13.8054555894559,-40.847902859655285,-10.514262845198461,-9.687729200886551,-0.7446644093741056,-2.407534426228846,38.03595946383003,45.19364394367296,65.54047529774255,27.810613065172316,-41.62258036081807,-55.70886974426415,-118.44969457355894,57.48740795135281,-152.54304611926514,-102.4345897404263,-66.57526779320725,132.81207359375924,10.55234631023112,9.825716125399993,-17.790045089869295,9.036731932136757,-9.9230418121165,15.790092304980298,,,
1,97,/content/4D-Humans/run_out/_DEMO/DanceMovie/img/000098.jpg,0.01632368564605713,-0.3646312952041626,-87.17786407470703,1.9776038891409984,1.067393951037613,3.0589686839534314,3.1404990370196444,-4.059097706193817,-5.12473066782945,-11.67759169666925,0.7844389688642792,-1.197769753103783,-17.786015858173847,0.6018085746741478,-1.2189475732515451,-20.219073508544973,-0.9119383397345655,0.4272911757399135,-3.089393783830612,0.44462597861427006,-0.9168953965130042,-1.3586330639471969,-5.459887325366395,3.46162653013566,-2.506873189235354,5.58506466869634,-4.416679099826865,7.386852604570638,1.561085703518289,-2.1997874894807294,16.34365210602122,42.2070332910739,17.512977874678768,15.387070197198387,-40.91986472375419,-12.436918425631099,-12.110173320779365,-2.792833805842577,-1.7680880274001005,37.34130338690941,44.53319498762965,65.0576187453755,28.356289024560905,-43.04968172567361,-55.85835583211396,-117.04196355273002,56.79175805022988,-152.08999948276715,-106.43872557934372,-64.92927742985344,137.79185749933487,9.719047262448786,10.689402754561552,-17.911000201809895,7.782595475208147,-10.929510612346204,16.277620535570577,,,
